place_id,name,type,lat,lng,rating,user_ratings_total,price_level,vicinity,city,collected_at
ChIJEVjgtdTGhkcRpGAGPetOVO4,FARMACIA DR. MADIA,pharmacy,45.49208669999999,9.193053299999997,4.4,501.0,,"Viale Zara, 38, Milano",milan,2026-02-03T22:22:34.551061
ChIJs8Z30NDGhkcR8PLS4_lRGCk,Pharmacy Tonale Ribaldone,pharmacy,45.4897776,9.201608399999998,4.4,56.0,,"Via Tonale, 26, Milano",milan,2026-02-03T22:22:34.665319
ChIJ__-PVtbGhkcRUKawf-BXhws,Farmacia Rosa,pharmacy,45.4928705,9.201290799999999,,,,"Piazza Carbonari, 12, Milano",milan,2026-02-03T22:22:34.665369
ChIJpWZJItrGhkcR8J_CKpyVo98,Farmacia Ponteseveso,pharmacy,45.48972049999999,9.205226799999998,4.0,25.0,,"Via Giovanni Schiaparelli, 4, Milano",milan,2026-02-03T22:22:34.665378
ChIJp58yeNnGhkcR4wlSwL5c4Mg,Tamoil,pharmacy,45.490414,9.2069877,3.1,133.0,,"Viale Lunigiana, 1, Milano",milan,2026-02-03T22:22:34.784539
ChIJ97murtnGhkcRpVXHiIuPfnU,BENU Farmacia Milano N. 59,pharmacy,45.4914619,9.2058153,3.7,28.0,,"Viale Lunigiana, 8, Milano",milan,2026-02-03T22:22:34.784591
ChIJsbHH5eDGhkcRH0R6vrhaY-4,Farmacia Berta,pharmacy,45.4908762,9.217848499999997,4.3,202.0,,"Viale Monza, 43/B, Milano",milan,2026-02-03T22:22:34.926969
ChIJcd7s5d_GhkcRXF3ca64eKj0,Lafarmacia. Monti,pharmacy,45.4930887,9.2160494,4.5,67.0,,"Via Luigi Varanini, 19, Milano",milan,2026-02-03T22:22:34.927004
ChIJ3Y2f-d7GhkcRnoLHY1zw0fA,Farmacia Barni,pharmacy,45.4912878,9.2126921,3.7,40.0,,"Via Fratelli Lumière, 2, Milano",milan,2026-02-03T22:22:34.927012
ChIJebsPL-DGhkcRy1SdtTcTKfc,Farmacia Confalonieri Dr. Federico,pharmacy,45.4931529,9.2186314,4.0,58.0,,"Viale Monza, 63, Milano",milan,2026-02-03T22:22:35.039041
ChIJy1xbiO7HhkcRadhOh6cj1AY,Farmacia Predabissi,pharmacy,45.49009059999999,9.2232259,3.3,21.0,,"Via Francesco Predabissi, 1, Milano",milan,2026-02-03T22:22:35.039062
ChIJWR4tnOLGhkcR0uKDgdThM8U,Farmacia Pavesio,pharmacy,45.4929869,9.2259394,4.6,39.0,,"Via Giorgio Chavez, 19, Milano",milan,2026-02-03T22:22:35.145938
ChIJN3EWneLGhkcRUfx6n85oFOc,FARMACIA COSMESI,pharmacy,45.49296140000001,9.225875600000002,,,,"Via Padova, 86, Milano",milan,2026-02-03T22:22:35.145980
ChIJEWMaYv7GhkcR717zvNH9cFU,Farmacia San Paolo,pharmacy,45.489966,9.2336719,4.0,57.0,,"Via Pordenone, 1, Milano",milan,2026-02-03T22:22:36.270535
ChIJ95x7w__GhkcRoI3jJtUYc30,Farmacia Palmanova,pharmacy,45.4914983,9.2371313,4.2,114.0,,"Piazzale Udine, 8, Milano",milan,2026-02-03T22:22:36.270562
ChIJD2qmV1TGhkcR4zx61Yn6IUo,Farmacia Santa Chiara,pharmacy,45.4892857,9.2419143,4.5,43.0,,"Via Crescenzago, 36, Milano",milan,2026-02-03T22:22:36.380708
ChIJ9w4-WDPGhkcRlS0oOh8aICM,Farmacia Comunale n. 4,pharmacy,45.49087360000001,9.268007200000001,3.2,63.0,,"Via Borioli, 1, Segrate",milan,2026-02-03T22:22:36.672656
ChIJ3Zr1ftbBhkcRYM1mNZLF4ME,Farmacia Gi.Due,pharmacy,45.49795379999999,9.103910199999998,4.7,35.0,,"Via Enrico Falck, 19a, Milano",milan,2026-02-03T22:22:38.285888
ChIJc-PNBdHBhkcRU5RR-EIfq-s,Lafarmacia. Bonola,pharmacy,45.4958331,9.1090229,4.2,22.0,,"Via Ugo Betti, 159/B, Milano",milan,2026-02-03T22:22:38.285925
ChIJk_fxOc7BhkcR4KA-HIg2fiM,Farmacia Dr. Max,pharmacy,45.4962154,9.115049299999999,2.7,163.0,,"Via Giacomo Quarenghi, 23, Milano",milan,2026-02-03T22:22:38.390232
ChIJweKH1cvBhkcRn7LdVnOLB4M,Farmacia Zuliani Dr. Mirella,pharmacy,45.4967631,9.1211694,4.0,25.0,,"Via Uruguay, Milano",milan,2026-02-03T22:22:38.500488
ChIJd93RL7bBhkcR2CtIKxgoEi4,Tamoil,pharmacy,45.4946764,9.124259799999999,3.9,61.0,,"VIA URUGUAY, Via delle Ande, 4, Milano",milan,2026-02-03T22:22:38.608405
ChIJO-EWNrbBhkcRKxpswSZH2Vg,Lafarmacia. Comina,pharmacy,45.4944636,9.1250508,4.2,48.0,,"Via delle Ande, 5, Milano",milan,2026-02-03T22:22:38.608449
ChIJe84ZHLLBhkcRBS0ySV8bQx8,Farmacia Comunale Milano N. 46,pharmacy,45.4953556,9.1335454,4.0,16.0,,"Via dei Cignoli, 1, Milano",milan,2026-02-03T22:22:38.724895
ChIJCfFoILLBhkcRSSjCTjGxJn8,Azienda Farmacie Milanesi S.P.A.,pharmacy,45.4955392,9.1339591,4.5,2.0,,"Via dei Cignoli, 1, Milano",milan,2026-02-03T22:22:38.724928
ChIJSd5-cwDBhkcRjeSau67j6Hg,Farmacia 46 ABBA’,pharmacy,45.4967753,9.1340328,,,,"Via Catullo, 20, Milano",milan,2026-02-03T22:22:38.724938
ChIJIThXr67BhkcRn2wEe4F62c8,Farmacia Certosa,pharmacy,45.4948786,9.1404622,4.2,53.0,,"Viale Certosa, 121, Milano",milan,2026-02-03T22:22:38.836196
ChIJ70CAugDBhkcRis9mnLrzcf4,Tamoil,pharmacy,45.4952344,9.148009799999999,2.9,16.0,,"Via Varesina, 16, Milano",milan,2026-02-03T22:22:39.957920
ChIJOwPt0KvBhkcR_Fx-suTySdA,Farmacia Amoretti,pharmacy,45.495495,9.143564999999999,4.2,53.0,,"Viale Carlo Espinasse, 30, Milano",milan,2026-02-03T22:22:39.957964
ChIJhSR68QPBhkcROq79e8ruWBE,Lloyds Farmacia Comunale,pharmacy,45.4944961,9.153674900000002,3.8,55.0,,"Piazza Prealpi, 3, Milano",milan,2026-02-03T22:22:40.063961
ChIJYTvpjgHBhkcRlnlswN5dctY,Farmacia Carletti - Rete Club Salute,pharmacy,45.49727079999999,9.153252499999999,4.6,63.0,,"Via Mac Mahon, 111, Milano",milan,2026-02-03T22:22:40.173194
ChIJGSKw6tfAhkcRSza6k_fADA8,Pharmacy Rondo Farini Dr Moretti Barbara,pharmacy,45.4976016,9.183964399999997,4.1,104.0,,"Piazzale Carlo Maciachini, 24, Milano",milan,2026-02-03T22:22:40.440451
ChIJr4CrdNXAhkcRBqv6QKO2N3k,BENU Farmacia Milano N. 63,pharmacy,45.497024,9.191711999999999,3.8,39.0,,"Via Gioacchino Murat, 5, Milano",milan,2026-02-03T22:22:40.546323
ChIJP94uc9XAhkcRGjJKfueQhuU,Azienda Farmacie Milanesi S.P.A.,pharmacy,45.4970016,9.191716399999999,4.7,3.0,,"Via Gioacchino Murat, 5, Milano",milan,2026-02-03T22:22:40.546342
ChIJiTwqPCjHhkcRI9q2zViqJeI,Lloyds Farmacia,pharmacy,45.49596270000001,9.203561499999998,3.3,82.0,,"Via Eugenio Pellini, Milano",milan,2026-02-03T22:22:40.726119
ChIJDyDmDNjGhkcRDb3VE-0Xe5Y,Pharmacy Melchiorre Gioia,pharmacy,45.4944456,9.2064407,4.3,191.0,,"Via Melchiorre Gioia, 135, Milano",milan,2026-02-03T22:22:41.850440
ChIJ1dc0tB_HhkcRIS2Kzx_tLBU,Farmacia Bandi,pharmacy,45.4950382,9.2195766,4.3,107.0,,"Via Rovereto, 14, Milano",milan,2026-02-03T22:22:42.038607
ChIJo9FxQQPHhkcRGHkPXc3__g4,Farmacia Turro di Alidosi Marco,pharmacy,45.4967592,9.230528699999999,4.6,34.0,,"Via Padova, 109, Milano",milan,2026-02-03T22:22:42.147970
ChIJ-Ye-ywbHhkcRpBz6C2vQs3E,BENU Farmacia Milano N. 58,pharmacy,45.496368,9.235620100000002,3.8,48.0,,"Via Palmanova, 65, Milano",milan,2026-02-03T22:22:42.261684
ChIJT4RXdwTHhkcRdIXe6Sik6Dc,gregorio signori,pharmacy,45.4974813,9.233115999999999,5.0,1.0,,"Rottole, Milan",milan,2026-02-03T22:22:42.261703
ChIJr33qYATHhkcRjdA71zwQ8X0,FARMACIA PADOVA SAS del Dott. Tommaso Latella & C.,pharmacy,45.4982705,9.2330442,3.9,39.0,,"Via Privata Atene, 2, Milano",milan,2026-02-03T22:22:42.261707
ChIJWyRzttbBhkcRu4_ksuhlwnk,Natù in Farmacia,pharmacy,45.49907879999999,9.111848199999999,3.0,1.0,,"Via Giacomo Quarenghi, 40, Milano",milan,2026-02-03T22:22:44.304897
ChIJ8dzcN9LBhkcRTSo2I5ZVwNI,Farmacia Vento,pharmacy,45.49902300000001,9.1114175,4.4,38.0,,"Via Giacomo Quarenghi, 40/1, Milano",milan,2026-02-03T22:22:44.304970
ChIJx8xnXDXAhkcRIQmOT5w2BnM,Farmacia Laghi,pharmacy,45.502115,9.125526,3.9,46.0,,"Viale Certosa, 282, Milano",milan,2026-02-03T22:22:45.493633
ChIJV_gX0v_AhkcR7S3ltLpwKsQ,farmacia castelli,pharmacy,45.499669,9.151180100000001,4.5,69.0,,"Piazza Pompeo Castelli, 14, Milano",milan,2026-02-03T22:22:45.829343
ChIJq7-t8-PAhkcRwi8AHtjN1Fk,Pharmacy Bovisa Curi dott.sa Anna Maria,pharmacy,45.50210449999999,9.1647575,4.0,41.0,,"Piazza Giovanni Bausan, 3, Milano",milan,2026-02-03T22:22:46.002888
ChIJk9qFrOHAhkcRsgou_xFVH8Y,Lafarmacia. Imbriani,pharmacy,45.49995999999999,9.1681093,4.0,73.0,,"Via degli Imbriani, 35, Milano",milan,2026-02-03T22:22:46.112573
ChIJ71yoJ9nAhkcRcRArc59wiyA,BENU Farmacia Milano N. 11,pharmacy,45.4996375,9.178925900000001,4.0,42.0,,"Via Livigno, 6, Milano",milan,2026-02-03T22:22:46.223129
ChIJx9X1LtzAhkcR3z69D0TYw3s,Farmacia Pesenti snc dei Dottori Piana Paolo e Piana Piero,pharmacy,45.5023324,9.176071499999999,3.7,160.0,,"Via Ignazio Ciaia, 3, Milano",milan,2026-02-03T22:22:46.223210
ChIJ9RSC79nAhkcRoVHqK2UBrEA,BENU Farmacia Milano N. 55,pharmacy,45.50205580000001,9.1823748,3.1,43.0,,"Via Carlo Imbonati, 24, Milano",milan,2026-02-03T22:22:47.380421
ChIJ_WaYn9HAhkcRrpYKkRgImqQ,Farmacia Nizza,pharmacy,45.50269579999999,9.189185699999998,4.2,84.0,,"Via Gioacchino Murat, 85, Milano",milan,2026-02-03T22:22:47.490630
ChIJUZtLlizHhkcRarItrkIHxXg,Farmacia Falqui,pharmacy,45.5007805,9.1969655,4.6,102.0,,"20159, Viale Zara, 145, Milano",milan,2026-02-03T22:22:47.605329
ChIJ_2Q4p9PAhkcRiLepsfSuTb4,Farmacia Taddei,pharmacy,45.5020157,9.192864300000002,4.7,21.0,,"Via Airolo, 36, Milano",milan,2026-02-03T22:22:47.605350
ChIJF0uYhyvHhkcRKQudwiXIZy0,BENU Farmacia Milano N. 64,pharmacy,45.500702,9.198899999999998,3.4,23.0,,"Via Abbazia, 4, Milano",milan,2026-02-03T22:22:47.605355
ChIJh10xDiTHhkcRUzXdYTANEIM,Farmacia Greco,pharmacy,45.49977769999999,9.2120686,3.2,20.0,,"Viale delle Rimembranze di Greco, 40, Milano",milan,2026-02-03T22:22:47.790859
ChIJ-bXsxiXHhkcRYEwqk3jmIrA,Farmacia De Marchi Desenzani Milano,pharmacy,45.4999978,9.209733100000001,3.5,92.0,,"Via Emilio de Marchi, 10, Milano",milan,2026-02-03T22:22:47.790876
ChIJkYiXSRjHhkcRsM2oZcUxqks,Farmacia Sociale Berra,pharmacy,45.5016055,9.2216128,4.3,32.0,,"Viale Monza, 126, Milano",milan,2026-02-03T22:22:47.963946
ChIJtWSI3gXHhkcRG5DqHocnz50,Tamoil,pharmacy,45.500435,9.235886599999999,3.9,189.0,,"Via Padova, 172, Milano",milan,2026-02-03T22:22:48.151058
ChIJpah3y2vHhkcRXtsIecGBI6U,BENU Farmacia Milano N. 82,pharmacy,45.5002119,9.234873600000002,3.1,22.0,,"Via Pietro Toselli, 2, Milano",milan,2026-02-03T22:22:48.151071
ChIJe1WtYwDHhkcRzAeToBzLbgA,Casa Lazzara,pharmacy,45.5010597,9.2352969,,,,"Via Agordat, 4, Milano",milan,2026-02-03T22:22:48.151073
ChIJ5ecWkgjHhkcRxZaks2WXc94,Farmacia Fasolis,pharmacy,45.502704,9.238885,3.3,243.0,,"Via Bernardo Celentano, 1, Milano",milan,2026-02-03T22:22:48.256478
ChIJtTfPIcfHhkcRcaRiys3VTng,Farmacia Comunale n°3,pharmacy,45.5023636,9.268245199999999,3.7,46.0,,"Via Residenza Ponti, 2, Segrate",milan,2026-02-03T22:22:49.588083
ChIJkUh1ZUrBhkcRHtUs9qk-r7s,BENU Farmacia Milano N. 18,pharmacy,45.5041121,9.100544800000002,3.5,28.0,,"Via Alex Visconti, 22, Milano",milan,2026-02-03T22:22:51.017751
ChIJGTjShyrAhkcRLLyCoNaWB10,OILONE,pharmacy,45.505136,9.104114399999998,4.2,100.0,,"Via Gallarate, 417, Milano",milan,2026-02-03T22:22:51.150895
ChIJm5PXWrzBhkcRCifG2Z8Rbac,Farmacia San Guido,pharmacy,45.5041551,9.137514800000002,4.5,17.0,,"Viale Carlo Espinasse, 172, Milano",milan,2026-02-03T22:22:51.531926
ChIJI7lOoeTAhkcRHc_NpNVqNY4,Farmacia Cavalli Albertina,pharmacy,45.50327040000001,9.162486000000001,4.8,22.0,,"Via Giuseppe Candiani, 122, Milano",milan,2026-02-03T22:22:52.868199
ChIJ7RfKJefAhkcRjM96pF8m16Q,Farmacia Milano San Luca | Servizio di infermiere a domicilo,pharmacy,45.5030175,9.1703513,4.7,112.0,,"Via Antonio Carnevali, 70, Milano",milan,2026-02-03T22:22:52.984640
ChIJtS2Eu83AhkcR33X5DD0kzk4,Farmacia Ca’ Granda,pharmacy,45.5067003,9.193349399999999,4.3,82.0,,"Via Michele de Angelis, 15, Milano",milan,2026-02-03T22:22:53.328823
ChIJ05TU0TLHhkcRghLKHSS3hw8,Farmacia Suzzani,pharmacy,45.5063413,9.198010400000001,3.9,120.0,,"Viale Giovanni Suzzani, 18, Milano",milan,2026-02-03T22:22:53.434462
ChIJIQAfmBfHhkcRGJebRmFwF3k,Farmacia Europa,pharmacy,45.5038622,9.2217099,3.7,58.0,,"Viale Monza, 177, Milano",milan,2026-02-03T22:22:54.770139
ChIJi9sBWBfHhkcRKx_IDVrOR6o,Azienda Farmacie Milanesi S.P.A.,pharmacy,45.5032776,9.225614799999997,5.0,2.0,,"Via Policarpo Petrocchi, 21, Milano",milan,2026-02-03T22:22:54.878840
ChIJ156_VRfHhkcRmYARkEByvdk,BENU Farmacia Milano N. 35,pharmacy,45.5032776,9.225614799999997,3.7,19.0,,"Via Policarpo Petrocchi, 21, Milano",milan,2026-02-03T22:22:54.878868
ChIJOdRoag7HhkcR-cmgaxUOBl0,BENU Farmacia Milano N. 12,pharmacy,45.5054269,9.2334591,2.6,41.0,,"Via Privata Iglesias, 48, Milano",milan,2026-02-03T22:22:54.988542
ChIJ6QUAdgrHhkcREWFyHcwe05I,BENU Farmacia Milano N.51,pharmacy,45.5073458,9.244540299999997,3.2,71.0,,"Via Mario Pieri, 2, Milano",milan,2026-02-03T22:22:55.182186
ChIJJa6VRaPHhkcRLDjFslEOBwo,Farmacia del Parco,pharmacy,45.5072957,9.253197599999998,4.6,61.0,,"Via Angelo Rizzoli, 47, Milano",milan,2026-02-03T22:22:55.293238
ChIJfVnZcgDHhkcR6fWM_yuru5w,Farmacia delle dimissioni – Settore L P-1,pharmacy,45.5043397,9.265025399999999,4.0,15.0,,"Via Olgettina, 60, Segrate",milan,2026-02-03T22:22:55.454148
ChIJrZkE_ozqhkcR4fyxVxJUTFQ,Farmacia San Fedele,pharmacy,45.5103999,9.0866544,4.2,49.0,,"Via Sempione, 121, Pero",milan,2026-02-03T22:22:56.893640
ChIJD3mdgYzrhkcR2r5j1NwgQNM,FARMACIA VITTORIA,pharmacy,45.5087013,9.0900349,4.5,69.0,,"Via Sempione, 21, Pero",milan,2026-02-03T22:22:56.893672
ChIJr56r-jvAhkcRTSlZ4RmUjaQ,Tamoil,pharmacy,45.5119324,9.128047400000002,3.7,66.0,,"VIA G.B. GRASSI, Largo Umberto Boccioni, SNC, Milano",milan,2026-02-03T22:22:58.398226
ChIJM8xKjkjAhkcRXrhIs1PpfW4,Farmacia Vercesi,pharmacy,45.5094355,9.1317983,4.7,77.0,,"Via Cinque Maggio, 1, Milano",milan,2026-02-03T22:22:58.398255
ChIJNexK8kfAhkcRO5EkO7t4VCo,Pimpinelli,pharmacy,45.5112806,9.129237999999999,4.9,83.0,,"Via Antonio Aldini, 108, Milano",milan,2026-02-03T22:22:58.398268
ChIJ6-zXEcLAhkcRZ8fweL85g8M,Farmacia Sant'Antonio S.n.c.,pharmacy,45.51057029999999,9.176197199999999,3.9,57.0,,"Via Pellegrino Rossi, 44, Milano",milan,2026-02-03T22:22:58.880107
ChIJN7YTkczAhkcRj2pMegwfAUY,BENU Farmacia Milano N. 8,pharmacy,45.50896460000001,9.196334900000002,4.1,35.0,,"Via Val Maira, 14, Milano",milan,2026-02-03T22:23:00.125697
ChIJ95hC0TXHhkcREFfBYbyRy10,Essere Benessere,pharmacy,45.51179399999999,9.2044637,,,,"Viale Fulvio Testi, 90, Milano",milan,2026-02-03T22:23:00.299259
ChIJM0GWyxXHhkcR7CM0SKKRWm4,Farmacia Monza,pharmacy,45.5084403,9.224109,4.2,50.0,,"Piazzale Martesana, 4, Milano",milan,2026-02-03T22:23:00.450268
ChIJRQdIPwzHhkcR7nmKenzO0BY,Lafarmacia.Pontenuovo,pharmacy,45.50763469999999,9.236845799999998,4.0,86.0,,"Via Ponte Nuovo, 40, Milano",milan,2026-02-03T22:23:00.640841
ChIJqfURMKDHhkcR9lPoM-kyLOk,FARMACIA AL PONTE,pharmacy,45.50965799999999,9.247303200000001,3.8,71.0,,"Piazza Costantino, 1, Milano",milan,2026-02-03T22:23:00.818730
ChIJa_uAegDBhkcRoGIab3ViPNM,Farmacia Ospedale Sacco,pharmacy,45.51496050000001,9.123868700000001,,,,"Pad. 19, Via Giovanni Battista Grassi, 74, Milano",milan,2026-02-03T22:23:03.826914
ChIJoREnJD_AhkcRcAixyCZYxUk,Farmacia,pharmacy,45.5160144,9.1279574,3.9,24.0,,"Via Arsia, 14, Milano",milan,2026-02-03T22:23:03.925696
ChIJ23nSDkTAhkcRpQtVvMFb-0k,Lafarmacia. Lanzani,pharmacy,45.5132127,9.137017499999999,3.3,175.0,,"Via Michele Lessona, 2, Milano",milan,2026-02-03T22:23:04.036589
ChIJeUpiylzAhkcRwwyin7i7uAU,Lafarmacia. Oggiaro,pharmacy,45.5152154,9.142156500000002,3.5,17.0,,"Via Giuseppe Ungaretti, 12, Milano",milan,2026-02-03T22:23:04.138671
ChIJ1Xh-XFzAhkcRCSi8vZiUjA4,Farmacia La Piazzetta Milano,pharmacy,45.5156463,9.1456841,4.4,36.0,,"Via Sabatino Lopez, 3, Milano",milan,2026-02-03T22:23:04.138690
ChIJ9WU5-fTAhkcRsp-olusZxj8,Farmacia Unica Bovisasca,pharmacy,45.5158203,9.1555932,4.4,54.0,,"Via Bovisasca, 173, Milano",milan,2026-02-03T22:23:04.310268
ChIJR718RevAhkcRkeIhaJMojwI,Farmacia Affori,pharmacy,45.5156749,9.1722095,4.2,137.0,,"Via Alessandro Zanoli, 3, Milano",milan,2026-02-03T22:23:05.540730
ChIJN8D4KgDBhkcRCwva2io2f7Y,Viale Carlo espinasse,pharmacy,45.51600749999999,9.1874327,,,,"Via Val d'Ossola, Milano",milan,2026-02-03T22:23:05.700020
ChIJVVVFCLbAhkcRkGpyC99frkw,Farmacia Niguarda,pharmacy,45.5153403,9.1940639,4.3,68.0,,"Via Monte Rotondo, 1, Milano",milan,2026-02-03T22:23:05.812403
ChIJXULEyLfAhkcRvWqDsZxAjS4,Lafarmacia. Ornato,pharmacy,45.5158362,9.190953799999997,4.2,102.0,,"Via Luigi Ornato, 13, Milano",milan,2026-02-03T22:23:05.812424
ChIJlfOTMzTHhkcRLvFpz8Hdpg0,Farmacia Boots Fulvio Testi,pharmacy,45.51203039999999,9.2043606,3.6,490.0,,"Viale Fulvio Testi, 90, Milano",milan,2026-02-03T22:23:05.922401
ChIJ8yAO_JzHhkcRyflQkfzG71Y,Farmacia Zanotta,pharmacy,45.5145269,9.2076466,4.6,43.0,,"Via Luigi Pulci, 19, Milano",milan,2026-02-03T22:23:06.052771
ChIJM43M3GrHhkcR7031U59pJHA,BENU Farmacia Milano N. 83,pharmacy,45.5132167,9.2250579,3.3,278.0,,"Viale Monza, 226, Milano",milan,2026-02-03T22:23:06.225408
ChIJV02ERWrHhkcRhY0jl-vuDrQ,Tamoil,pharmacy,45.5152533,9.2257384,3.0,2.0,,"Viale Monza, 254, Milano",milan,2026-02-03T22:23:06.328415
ChIJX9cYQ-vHhkcRupgHyWdhIiY,Tamoil,pharmacy,45.512452,9.270559300000002,4.2,477.0,,"PADANA SUPER. SNC, EX SS. 11 KM. 152+200, Vimodrone",milan,2026-02-03T22:23:07.799289
ChIJq6p6SOzHhkcRXHraF75mFdY,Farmacia Dedala,pharmacy,45.5145766,9.274123200000002,4.7,47.0,,"Viale della Repubblica, 18, Vimodrone",milan,2026-02-03T22:23:07.799318
ChIJGVCMdePqhkcRxjJ4Xx6DG4A,Farmacia Comunale Pero,pharmacy,45.51753249999999,9.071701100000002,4.1,66.0,,"Via Cesare Battisti, 6, Pero",milan,2026-02-03T22:23:08.049862
ChIJKXu286vrhkcRJyWeo0WIEIM,Chiedilo al Farmacista,pharmacy,45.51940930000001,9.0783943,5.0,6.0,,"SS33 del Sempione, 28, Rho",milan,2026-02-03T22:23:09.169206
ChIJCzPm2EHAhkcRUJPSKPs0Rf8,BENU Farmacia Milano N. 29,pharmacy,45.51925620000001,9.1354421,3.2,29.0,,"Via Michele Lessona, 55, Milano",milan,2026-02-03T22:23:09.738060
ChIJx4IOmkHAhkcRXu6E576hPZM,Farmcia Lessona Erboristeria Dietetica,pharmacy,45.51752760000001,9.135782800000001,,,,Italy,milan,2026-02-03T22:23:09.738115
ChIJlaZ-j0HAhkcRfObWaLNY8Ik,Farmacia Lessona Dr. Cosco Antonio,pharmacy,45.51754589999999,9.136060000000002,4.0,38.0,,"Via Privata Antonio Gazzoletti, 3, Milano",milan,2026-02-03T22:23:09.738125
ChIJZbOEL13AhkcRUEh5bc-lOTQ,BENU Farmacia Milano N. 26,pharmacy,45.51708529999999,9.1432421,3.8,44.0,,"Via Cesare Pascarella, 22, Milano",milan,2026-02-03T22:23:10.855352
ChIJTzq0MF3AhkcRCSanuXgiZrU,Farmacia Comunale,pharmacy,45.5172462,9.1431977,4.2,6.0,,"Via Cesare Pascarella, 22, Milano",milan,2026-02-03T22:23:10.855380
ChIJJ_hx-kHAhkcRBw3k_mI1_1o,Farmacia comunale 2,pharmacy,45.5202784,9.149508299999999,3.9,20.0,,"Via Carlo Amoretti, 1, Novate Milanese",milan,2026-02-03T22:23:10.965454
ChIJk-TD92TAhkcR0DkmtgsrQ-4,Farmacia,pharmacy,45.5204396,9.149256099999999,3.4,7.0,,"Via Bovisasca, 52, Novate Milanese",milan,2026-02-03T22:23:10.965498
ChIJF_AGLJPAhkcR0KcCyzljpIE,Farmacia Picchiotti,pharmacy,45.5171328,9.1705803,4.2,24.0,,"Viale Affori, 10, Milano",milan,2026-02-03T22:23:11.208479
ChIJTQJpIbfAhkcRLjS6uxycQcg,BENU Farmacia Milano N. 10,pharmacy,45.5184349,9.192109499999999,3.6,57.0,,"Via Palanzone, 33, Milano",milan,2026-02-03T22:23:11.451544
ChIJJzcz_krHhkcRRzLR6kl7740,BENU Farmacia Milano N. 16,pharmacy,45.5160724,9.202992599999998,3.6,32.0,,"Viale Giovanni Suzzani, 155, Milano",milan,2026-02-03T22:23:11.638173
ChIJR_c1xGnHhkcRmMlupIxWzEo,Farmacia Santo Spirito Snc,pharmacy,45.51851419999999,9.225542999999998,3.9,53.0,,"Viale Monza, 325, Milano",milan,2026-02-03T22:23:12.984525
ChIJ73UD_HbHhkcR0nF4yJKwEpo,Farmacia Italo Inglese Del Dr. Massimo Maffioli & C. Snc,pharmacy,45.517626,9.2441931,4.0,67.0,,"1 Via Lussu Emilio, Milano",milan,2026-02-03T22:23:13.141871
ChIJR0tLo_HHhkcR3rfDwfa5ZGg,Farmacia Ripamartesana,pharmacy,45.5190518,9.2791451,4.9,42.0,,"Viale Martesana, 75, Vimodrone",milan,2026-02-03T22:23:14.574663
ChIJa6CO8xjAhkcRXJgqZ948jZU,Farmacia Longari Dr. Giusto,pharmacy,45.5220486,9.117506299999999,4.3,38.0,,"Via 1 Maggio, 42, Baranzate",milan,2026-02-03T22:23:16.157789
ChIJ7ypNd4nAhkcR7hDn1oMWRuQ,Tamoil,pharmacy,45.522812,9.159146999999999,3.6,172.0,,"Via Alessandro Litta Modignani, 50, Milano",milan,2026-02-03T22:23:16.622237
ChIJIXS2Vo7AhkcR2-tcCwIw5y4,Farmacia Fratelli Ragni,pharmacy,45.52379250000001,9.1659781,4.6,86.0,,"Via Alessandro Litta Modignani, 5, Milano",milan,2026-02-03T22:23:16.732507
ChIJzcDCSpLAhkcRByuEOZ9PPC8,BENU Farmacia Milano N. 21,pharmacy,45.5210077,9.171453999999999,3.1,78.0,,"Via Gian Rinaldo Carli, 14, Milano",milan,2026-02-03T22:23:16.957746
ChIJOyq4yQnBhkcRUnDEJXYL53w,Farmacia delle Querce,pharmacy,45.5252524,9.1672886,4.2,28.0,,"Via Gerolamo Forni, 34, Milano",milan,2026-02-03T22:23:16.957766
ChIJVXivSZfAhkcRc6zScnN2Xfw,Lafarmacia. Casarsa,pharmacy,45.5248791,9.174495300000002,4.1,44.0,,"Via Casarsa, 13, Milano",milan,2026-02-03T22:23:17.128579
ChIJs29TkU3HhkcRHbezH86k12I,BENU Farmacia Milano N. 41,pharmacy,45.52261,9.206754799999997,3.2,37.0,,"Viale Giovanni Suzzani, 239, Milano",milan,2026-02-03T22:23:18.511385
ChIJJ9TYEmfHhkcRiEhmq4gEuFM,Pharmacy Metro Dr. Badawi,pharmacy,45.5245218,9.2280597,4.5,94.0,,"Viale Ercole Marelli, 348, Sesto San Giovanni",milan,2026-02-03T22:23:18.748233
ChIJM53Ip3vHhkcRt1lB33N9kx8,Farmacia Comunale N°1 Tre Strade,pharmacy,45.5234141,9.240912500000002,4.0,21.0,,"Viale Rimembranze, 132, Sesto San Giovanni",milan,2026-02-03T22:23:18.921014
ChIJvTKiuXjHhkcROgF8jOGGcCE,Pharmacy,pharmacy,45.523512,9.2468516,3.8,22.0,,"Via Carlo Marx, 495A, Sesto San Giovanni",milan,2026-02-03T22:23:20.033668
ChIJbzA7VQDHhkcRTDBu-yJ8Rfw,Farmacia Padre Pio,pharmacy,45.5254865,9.250272299999999,4.4,14.0,,"Via Fratelli di Dio, 79, Sesto San Giovanni",milan,2026-02-03T22:23:20.148299
ChIJ5Re9SAq4hkcRgeObUCCaZQc,Farmacia Caserta,pharmacy,45.5247553,9.272137700000002,4.5,30.0,,"Viale Piemonte, 5, Cologno Monzese",milan,2026-02-03T22:23:20.370192
